file,line,name,kind,file_kind,status,suggested_phases
scripts/ci/check-definer-authorization.mjs,123,git,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,127,baseRef,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,128,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,144,changedMigrations,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,162,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,163,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,175,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,186,stripComments,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,193,declaredFunctions,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,227,effectiveGrants,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,261,browserReachable,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,273,anonReachable,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,278,loadAllowlist,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,302,spoofableIdentityFallback,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,313,unauthorisedWriters,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,409,anonReadableDefiners,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,463,unscopedRosterDefiners,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,540,clonedFunctions,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,551,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,558,unrevokedClones,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,561,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,572,main,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,576,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,578,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,600,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,601,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,602,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,609,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,617,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,631,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,632,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-definer-authorization.mjs,633,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,6;12
scripts/ci/check-deprecated-tables.mjs,78,walk,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-deprecated-tables.mjs,105,findReads,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-deprecated-tables.mjs,118,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-discarded-read-then-write.mjs,55,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,2;12
scripts/ci/check-discarded-read-then-write.mjs,58,maskComments,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,2;12
scripts/ci/check-discarded-read-then-write.mjs,60,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,2;12
scripts/ci/check-discarded-read-then-write.mjs,61,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,2;12
scripts/ci/check-discarded-read-then-write.mjs,95,lineOf,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,2;12
scripts/ci/check-discarded-read-then-write.mjs,119,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,2;12
scripts/ci/check-discarded-read-then-write.mjs,136,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,2;12
scripts/ci/check-doctrine-freshness.mjs,58,git,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-doctrine-freshness.mjs,103,main,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-doctrine-freshness.mjs,147,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-doctrine-freshness.mjs,147,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-embed-relationships.mjs,73,walk,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-embed-relationships.mjs,90,extractEmbeds,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-embed-relationships.mjs,124,stripWhitespaceOutsideQuotes,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-embed-relationships.mjs,128,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-embed-relationships.mjs,143,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-embed-relationships.mjs,170,probe,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-embed-relationships.mjs,195,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-embed-relationships.mjs,221,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-embed-relationships.mjs,227,byLocation,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-esm-require.mjs,29,walk,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-esm-require.mjs,48,stripNonCode,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-esm-require.mjs,87,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-horses-are-players.mjs,153,walk,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-horses-are-players.mjs,176,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-horses-are-players.mjs,179,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-horses-are-players.mjs,209,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-main-is-green.mjs,91,api,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-main-is-green.mjs,128,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-main-is-green.mjs,152,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-main-is-green.mjs,169,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-main-is-green.mjs,183,hasOpenAlarm,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-main-is-green.mjs,186,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-main-is-green.mjs,194,hrs,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-main-is-green.mjs,203,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-main-is-green.mjs,209,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-main-is-green.mjs,223,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-main-is-green.mjs,232,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-main-is-green.mjs,245,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-maybe-single.mjs,46,walk,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-maybe-single.mjs,66,stripNonCode,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-maybe-single.mjs,109,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,45,git,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,51,baseRef,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,67,changedMigrations,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,87,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,88,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,117,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,141,migrationFileFor,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,143,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,161,declaredObjects,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,189,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,192,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,197,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,208,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,209,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,214,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,235,droppedObjects,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,239,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,244,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,250,declaredAtBase,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,261,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,265,main,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-migrations-applied.mjs,333,isNew,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-monitoring-drift.mjs,55,read,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-monitoring-drift.mjs,65,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-monitoring-drift.mjs,94,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-monitoring-drift.mjs,95,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-monitoring-drift.mjs,99,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-monitoring-drift.mjs,157,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-monitoring-drift.mjs,239,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-nav-title-case.mjs,140,titleCaseText,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-nav-title-case.mjs,141,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-nav-title-case.mjs,176,visit,ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-nav-title-case.mjs,241,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-new-migration-version-collisions.mjs,12,git,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-new-migration-version-collisions.mjs,19,resolveBase,FunctionDeclaration,runtime-or-tooling-source,Requires Individual Verification,12
scripts/ci/check-new-migration-version-collisions.mjs,47,(anonymous),ArrowFunction,runtime-or-tooling-source,Requires Individual Verification,12
