file,line,tag,handlers,label,file_kind,status,suggested_phases
src/components/agent/PlayerInviteModal.tsx,243,button,onClick={() => setMode('search')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/components/agent/PlayerInviteModal.tsx,249,button,onClick={() => setMode('invite')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/components/agent/PlayerInviteModal.tsx,266,input,onChange={(e) => setSearchQuery(e.target.value)}; onKeyPress={(e) => e.key === 'Enter' && handleSearch()},type=text,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/components/agent/PlayerInviteModal.tsx,273,button,onClick={handleSearch},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/components/agent/PlayerInviteModal.tsx,297,button,onClick={() => handleAddPlayer(player)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/components/agent/PlayerInviteModal.tsx,315,button,onClick={generateInviteCode},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/components/agent/PlayerInviteModal.tsx,325,button,onClick={copyCode},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/components/alerts/Alert.tsx,27,button,onClick={onClose},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/auth/ClubCapabilityGuard.tsx,69,PermissionState,"onBack={() => navigate(destination, { replace: true })}",title=This Tool Is Restricted,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",6;10;11
src/components/auth/ClubMemberGuard.tsx,27,ErrorState,onRetry={workspace.reload},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",6;10;11
src/components/auth/GameCreationGuard.tsx,42,ErrorState,onRetry={() => void checkAccess()},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",6;11
src/components/auth/GameCreationGuard.tsx,47,ErrorState,"onRetry={() => navigate(`/clubs/${clubId}`, { replace: true })}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",6;11
src/components/avatars/PlayerAvatar.tsx,138,div,onClick={onClick},aria-label={alt},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/avatars/PlayerAvatar.tsx,153,img,"onError={(e) => {
              (e.target as HTMLImageElement).src = generateDefaultAvatar();
            }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/avatars/PlayerAvatar.tsx,201,div,onClick={onClick},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/avatars/PlayerAvatar.tsx,202,PlayerAvatar,onClick={undefined},name={name},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/bbj/BBJHandDetail.tsx,115,button,onClick={onBack},aria-label=Back To Winners,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJHandDetail.tsx,205,Header,onBack={onBack},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJHandDetail.tsx,218,Header,onBack={onBack},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJHandDetail.tsx,272,Header,onBack={onBack},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJHandDetail.tsx,313,Header,onBack={onBack},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJHitAnnouncer.tsx,98,BBJHitNotification,"onObserve={() => {
        masterBus.emit('OPEN_OBSERVE_TABLE', {
          tableId: notice.tableId,
          tableName: notice.tableName,
        });
        clear();
      }}; onDone={clear}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJHitNotification.tsx,142,button,onClick={onObserve},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;10;11
src/components/bbj/BBJInfoModal.tsx,226,div,onClick={onClose},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJInfoModal.tsx,227,div,onClick={(e) => e.stopPropagation()}; onKeyDown={onDialogKeyDown},aria-label=Bad Beat Jackpot,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJInfoModal.tsx,247,button,onClick={onClose},aria-label=Close,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJInfoModal.tsx,252,div,onKeyDown={onTabsKeyDown},aria-label=Bad Beat Jackpot Sections,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJInfoModal.tsx,259,button,onClick={() => switchTab(t.key)},id={`bbj-tab-${t.key}`},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJInfoModal.tsx,283,BBJHandDetail,onBack={() => setOpenHandPayoutId(null)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJInfoModal.tsx,290,BBJRecentHits,onOpenHand={setOpenHandPayoutId},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJRecentHits.tsx,510,div,"onClick={clickable ? () => onOpenHand(hit.payout_id) : undefined}; onKeyDown={
              clickable
                ? (e) => {
                    if (e.key === 'Enter' || e.key === ' ') {
                      e.preventDefault();
                      onOpenHand(hit.payout_id);
                    }
                  }
                : undefined
            }","aria-label={
              clickable
                ? `${hit.bad_beat_name} Won ${money(amount, 0)}` +
                  (hit.kind === 'mini' ? ' From The Mini Jackpot' : '') +
                  ` With ${label}` +
                  (beatByLabel ? `, Beaten By ${hit.hand_winner_name} With ${beatByLabel}` : '') +
                  '. Open The Hand.'
                : undefined
            }",runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJRecentHits.tsx,600,button,onClick={() => void loadMore()},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJRulesPanel.tsx,79,div,"onKeyDown={(e) => {
            // Half a tablist is worse than none: a reader announced ""tab 1 of 2""
            // and the arrow keys did nothing.
            if (e.key === 'ArrowLeft' || e.key === 'Home') {
              e.preventDefault();
              setTab('qualifying');
            } else if (e.key === 'ArrowRight' || e.key === 'End') {
              e.preventDefault();
              setTab('payout');
            }
          }}",aria-label=Jackpot Rules,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJRulesPanel.tsx,95,button,onClick={() => setTab('qualifying')},id=bbj-rules-tab-qualifying,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJRulesPanel.tsx,106,button,onClick={() => setTab('payout')},id=bbj-rules-tab-payout,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJThresholdPanel.tsx,197,button,onClick={() => void toggle(row)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJThresholdPanel.tsx,205,button,onClick={() => void remove(row)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJThresholdPanel.tsx,224,input,onChange={(e) => setAmountText(e.target.value)},id=bbj-threshold-amount; type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJThresholdPanel.tsx,236,input,onChange={(e) => setLabelText(e.target.value)},id=bbj-threshold-label; type=text,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJThresholdPanel.tsx,245,button,onClick={() => void add()},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/bbj/BBJTicker.tsx,161,div,"onClick={onClick}; onKeyDown={
        onClick
          ? (e) => {
              // preventDefault first: Space on a div activates AND scrolls the
              // page underneath. BBJRecentHits already gets this right.
              if (e.key === 'Enter' || e.key === ' ') {
                e.preventDefault();
                onClick();
              }
            }
          : undefined
      }",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",5;11
src/components/buttons/FloatingButton.tsx,22,button,onClick={onClick},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/buttons/IconButton.tsx,24,button,onClick={onClick},title={tooltip},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/buttons/PrimaryButton.tsx,28,button,onClick={onClick},type={type},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/cards/ActionCard.tsx,29,button,onClick={action.onClick},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/cards/ImageCard.tsx,22,div,onClick={onClick},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/carousel/Carousel.tsx,658,div,"onWheel={onWheel}; onKeyDown={(e) => {
          if (e.key === 'ArrowRight') {
            e.preventDefault();
            nudge(1);
          } else if (e.key === 'ArrowLeft') {
            e.preventDefault();
            nudge(-1);
          }
        }}",aria-label={ariaLabel},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/carousel/Carousel.tsx,700,div,"onClick={() => handleCardClick(item, index, offset)}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/carousel/Carousel.tsx,729,CarouselDots,onChange={goTo},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/components/carousel/CarouselDots.tsx,90,button,onClick={() => onChange(index)},type=button; aria-label={`${itemNoun} ${index + 1} Of ${total}`},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
